Topic,Count,Name,Representation,Representative_Docs,label_manual
103,35,103_sangat_cukup_bagus_,"['sangat', 'cukup', 'bagus', '', '', '', '', '', '', '']","['sangat bagus', 'sangat bagus', 'sangat bagus']",Sangat Cukup Bagus
104,35,104_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
105,48,105_nice_cool_you_thanks,"['nice', 'cool', 'you', 'thanks', 'easy', 'for', 'and', 'bless', 'apps', 'niceee']","['nice aplikasi', 'nice aplikasi', 'nice apps and easy tapi use']",Nice Cool You
106,72,106_magic_anime_persib_menonton,"['magic', 'anime', 'persib', 'menonton', '39rb', 'saint', 'seiya', 'sepuasnya', 'tuntas', 'megic']","['buat menonton magic 5', 'saya bisa menonton magic 5', 'bisa menonton magic 5']",Magic Anime Persib
107,65,107_dimana_saja_mana_kapan,"['dimana', 'saja', 'mana', 'kapan', 'memudahkan', 'pengaturannya', 'senangnya', 'menonton', 'bisa', 'ketemu']","['bisa menonton dimana saja', 'bisa menonton dimana dan kapan saja', 'bisa menonton dimana saja']",Dimana Saja Mana
108,68,108_suka_ganguan_dowlod_semenit,"['suka', 'ganguan', 'dowlod', 'semenit', 'saya', 'sekali', 'aku', 'mah', 'menyukai', 'cnah']","['bagus saya suka', 'bagus saya suka', 'sangat suka dan bagus rasanya']",Suka Ganguan Dowlod
109,34,109_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
110,34,110_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
111,34,111_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
112,34,112_sangat_bagus__,"['sangat', 'bagus', '', '', '', '', '', '', '', '']","['sangat bagus', 'sangat bagus', 'sangat bagus']",Sangat Bagus 
113,34,113_sangat_bagus__,"['sangat', 'bagus', '', '', '', '', '', '', '', '']","['sangat bagus', 'sangat bagus', 'sangat bagus']",Sangat Bagus 
114,34,114_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
115,50,115_mempermudah_media_apl_ditonton,"['mempermudah', 'media', 'apl', 'ditonton', 'yang', 'populer', 'anak', 'dna', 'aplikaso', 'celah']","['video yang sangat bagus dan populer', 'aplikaso yang bermanfaat', 'mempermudah mencari apa yang ingin ditonton aplikasi yang bagus']",Mempermudah Media Apl
116,33,116_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
117,87,117_perbaiki_patah_layar_diperbaiki,"['perbaiki', 'patah', 'layar', 'diperbaiki', 'tolong', 'bolak', 'penuh', 'tonton', 'saat', 'balik']","['brusan di update koh tidak bisa lihat fullscreen ya tidak seperti update tahun 2024 itu kalau kita menonton full selayar bisa sekarang tidak bisa tlng di perbaiki min hp vivo v11 pro', '2 november 2024 saya instal aplikasi vidio kalau menonton layar penuh di hp kok patah patah live tv nya tolong di update lagi aplikasi vidio ini ya dev agar menonton live tv nya kedepanya tidak patah patah lagi', 'awal nya bgus2 saja pemakaian aplikasi ini tapi makin ke sni kok sudah dia akun di pakai sudah di daftar pada saat pemutaran film nya tiba-tiba layar hitam tidak merespon kenapa ya padahal lagi seru-seru nya menonton series di vidio rela dua akun di pakai demi mau menonton tolong penjelasan nya ya']",Perbaiki Patah Layar
118,40,118_this_aplication_and_is,"['this', 'aplication', 'and', 'is', 'the', 'that', 'be', 'application', 'are', 'of']","['wow this is a cool application can itu be even cooler i hope this aplikasi is more advanced', 'very enjoyable tapi watch and i as a premium account sama very happy because there are no ads and lots of videos that i have watched and really enjoyed', 'what a usefull application i ve been used this aplikasi since i was ini the middle school and yeahh honestly this is the one aplikasi that i love tapi chose tapi watched a movies apart from that there are many choices of exciting films that can be enjoyed with the family they are the best']",This Aplication And
119,35,119_seru_padat_singkat_konton,"['seru', 'padat', 'singkat', 'konton', 'layan', 'simpel', 'pernah', 'masalah', 'disini', 'pokoknya']","['seru', 'seru', 'seru']",Seru Padat Singkat
120,39,120_lucu_menghibur_youterbe_bermanfaat,"['lucu', 'menghibur', 'youterbe', 'bermanfaat', 'terhibur', 'putus', 'ygy', 'adudu', 'probe', 'ngetrend']","['menghibur', 'menghibur', 'menghibur']",Lucu Menghibur Youterbe
121,52,121_maha_kakak_da7_terima,"['maha', 'kakak', 'da7', 'terima', 'assalamualaikum', 'titik', 'kasih', 'aku', 'mas', 'jaya']","['yang paling menarik dari layanan aplikasi streaming movie ini harganya yang ramah di dompet terjangkau banget semoga tetap segitu dan tidak naik ya hehe kualitas resolusi film yang mantap smooth jernih no blur blur', 'aplikasinya kakak sangat bagus dan bermanfaat kakak semoga aplikasi nya kakak lancar jaya dan selalu berkarya kakak amin amin ya robbal allah ya allah habis cerita alias habis cerito titik enggak pakai koma', 'terima kasih keluarga besar ku vidio semoga sukses dan sehat selalu semua nya dan di berikan segala macam rezeki hidup dan di berikan keselamatan untuk selama nya sama tuhan yang maha pencipta seluruh alam dan segala isi nya dengan daya upaya kekuasaan nya yang maha besar lagi kekal abadi amin']",Maha Kakak Da7
122,68,122_mudah_ribet_praktis_simple,"['mudah', 'ribet', 'praktis', 'simple', 'mengakses', 'lebih', 'gampang', 'pelayanan', 'tombol', 'dimana']","['mudah', 'mudah', 'sangat mudah']",Mudah Ribet Praktis
123,31,123_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
124,33,124_mntap_mntp_mmanntaapp_mntaaap,"['mntap', 'mntp', 'mmanntaapp', 'mntaaap', 'mntaapp', 'mntaappp', 'mntaf', 'mntappp', 'nasi', 'mntep']","['mntap', 'mntap', 'mntap']",Mntap Mntp Mmanntaapp
125,31,125_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
126,31,126_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
127,31,127_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
128,36,128_jos_jis_demangat_matul,"['jos', 'jis', 'demangat', 'matul', 'gandos', 'buagus', '', '', '', '']","['jos', 'jos', 'jos']",Jos Jis Demangat
129,66,129_vidionya_video_com_hd,"['vidionya', 'video', 'com', 'hd', 'episodenya', 'pilihannya', 'berkualitas', 'program', 'maagic5', 'urut']","['keren vidionya', 'vidionya bagus sekali', 'vidionya bagus banget']",Vidionya Video Com
130,36,130_ok_banget_banget__dihp,"['ok', 'banget', 'banget_', 'dihp', 'acaranya', 'pokok', 'sini', 'nih', 'acara', 'mudah']","['ok banget', 'ok banget', 'ok banget']",Ok Banget Banget
131,30,131_very_good_nice_video,"['very', 'good', 'nice', 'video', '', '', '', '', '', '']","['very good', 'very good', 'very good']",Very Good Nice
132,35,132_aplikasinya_pilihan_bagatt_appx,"['aplikasinya', 'pilihan', 'bagatt', 'appx', 'acaranya', 'senang', 'maupun', 'bagus', 'mengganggu', 'sebelah']","['pilihan acaranya bagus', 'aplikasi bagus bagatt', 'appx bagus']",Aplikasinya Pilihan Bagatt
133,30,133_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
134,61,134_sukses_selalu_semangat_sehat,"['sukses', 'selalu', 'semangat', 'sehat', 'jaya', 'amin', 'semoga', 'ami', 'terus', 'tinggi']","['sukses selalu', 'sukses', 'sukses selalu']",Sukses Selalu Semangat
135,67,135_semoga_kedepan_maju_semakin,"['semoga', 'kedepan', 'maju', 'semakin', 'lebih', 'kedepannya', 'makin', 'semogga', 'dgital', 'memberi']","['semoga tambah baik lagi', 'semoga lebih baik lagi', 'semoga lebih baik']",Semoga Kedepan Maju
136,30,136_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
137,53,137_memuaskan_memuaskann_sangatt_batasan,"['memuaskan', 'memuaskann', 'sangatt', 'batasan', 'sangat', 'date', 'menghapus', 'pelayanan', '366', 'lantai']","['sangat memuaskan', 'sangat memuaskan', 'sangat memuaskan']",Memuaskan Memuaskann Sangatt
138,30,138_suka_bella_om_11,"['suka', 'bella', 'om', '11', 'sangatlah', 'kali', '', '', '', '']","['suka', 'suka', 'suka suka suka']",Suka Bella Om
139,31,139_memuaskan_sempurna_bersih_menggairahkan,"['memuaskan', 'sempurna', 'bersih', 'menggairahkan', 'harusya', 'berarti', 'mahal2', 'mengecewakan', 'panjang', 'langganannya']","['memuaskan', 'memuaskan', 'memuaskan']",Memuaskan Sempurna Bersih
140,42,140_like_excellent_this_itu,"['like', 'excellent', 'this', 'itu', 'connecting', 'debesttt', 'perusahaan', 'entertaiment', 'visualnya', 'sub']","['like', 'i like itu', 'like']",Like Excellent This
141,46,141_vision_plus_rcti_gtv,"['vision', 'plus', 'rcti', 'gtv', 'sctv', 'bubur', 'timnas', 'rantau', 'tukang', 'haji']","['aplikasi nya bagus banget bisa menonton berbagai macam series dan sinetron bahkan drakor juga tapi tolong dong tayangin tukang bubur naik haji yang dulu di sinemart pengin menonton soalnya di rcti plus dan vision enggak bisa dibuka ayo tayangin sinetron yang dulu boleh tidak seperti tukang bubur naik haji dan jilbab ini love please', 'aplikasi streaming menonton tv terbaik saya pecinta tv sekarang saya jadi anak rantau jadi kalau menonton tv di aplikasi vidio saran kalau bisa untuk siaran bola yang disiarin ditv mohon gratis saja dong jangan harus bayar contohnya ucl yang tayang di sctv please deh samain saja seperti menonton ditv di aplikasi vidio juga jangan berbayar saya anak rantau nih massa harus menonton ucl di fb fb atau ig ig saja yang suka ngelive', 'for tim kreatif vidio untuk liga 1 tolong konten hightlight nya bisa di garap lebih profesional minimal kasih informasi pembeda babk 1 babak 2 kayak tim yang ngerjain liga inggris biar liga 1 terlihat srmakin profesional dan tim vidio salah satu tim yang berkontribusi untuk memajukan sepak bola indonesia tersebut semoga di dengar dan lebih nikmat di lihat tayangan serta konten hightlight liga 1 nya']",Vision Plus Rcti
142,29,142_top___,"['top', '', '', '', '', '', '', '', '', '']","['top', 'top', 'top top']",Top  
143,29,143_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
144,75,144_best_the_is_heart,"['best', 'the', 'is', 'heart', 'pokoknya', 'raid', 'meskipun', 'kata', 'memang', 'my']","['the best', 'the best', 'the best']",Best The Is
145,47,145_tingkatkan_berbenah_layana_perbaharui,"['tingkatkan', 'berbenah', 'layana', 'perbaharui', 'kualitasnya', 'terus', 'ful', 'hd', 'tingkat', 'cepat']","['tingkatkan lagi', 'tingkatkan terus', 'tingkatkan lagi ya']",Tingkatkan Berbenah Layana
146,28,146_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
147,28,147_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
148,29,148_bb_hu_xx_oo,"['bb', 'hu', 'xx', 'oo', 'by', 'uc', 'as', 'rp', 'gtt', 'hh']","['zff ya gan sih xx xx xx sih xx xx xx kali hunter mm cutting gtt tidak cutting gtt v bb hh', 'a wijaya wina ah uc web id queen uc dikenal yehh all kd ex ri off all well id di wii yaitu wii wei rp go uc rp rp sama yang oh dan dengan iya iya all lx ia off hh enggak', 'b bb bb bb bbbb b bb by by bcjb b nov coba ke di saja hb bb bb bbbb bb bb by kc hhh cowok cc nih sih n di']",Bb Hu Xx
149,27,149_sangat_bagus__,"['sangat', 'bagus', '', '', '', '', '', '', '', '']","['sangat bagus', 'sangat bagus', 'sangat bagus']",Sangat Bagus 
150,27,150_sangat_bagus_cukup_,"['sangat', 'bagus', 'cukup', '', '', '', '', '', '', '']","['sangat bagus', 'sangat bagus', 'sangat bagus']",Sangat Bagus Cukup
151,29,151_suka_sukaq_tayangin_agz,"['suka', 'sukaq', 'tayangin', 'agz', 'iklannya', 'kurangi', 'sama', 'aku', 'min', 'dong']","['suka', 'suka', 'suka']",Suka Sukaq Tayangin
152,43,152_ok_hajsj_ajajazzzzzz_jooosssss,"['ok', 'hajsj', 'ajajazzzzzz', 'jooosssss', 'siiiiiiip', 'mm', 'loba', 'tahunnya', 'pencari', 'far']","['ok', 'ok', 'ok']",Ok Hajsj Ajajazzzzzz
153,26,153_sangat_bagus__,"['sangat', 'bagus', '', '', '', '', '', '', '', '']","['sangat bagus', 'sangat bagus', 'sangat bagus']",Sangat Bagus 
154,43,154_ditawarkan_memiliki_memudah_prabayar,"['ditawarkan', 'memiliki', 'memudah', 'prabayar', 'pt', 'variasi', 'promosi', 'mudah', 'detik', 'ketika']","['aplikasi vidio sangat moderen simple mudah didownload hemat kuota dll pokoknya mantap banget', 'sangat mudah dalam penggunaan aplikasinya filmnya bagus² bisa pilih acaranya juga dengan mudah gratis ada prabayar ada sukses selalu aplikasi vidio selalu terdepan', 'pilihan yang ditawarkan vidio cukup lengkap dari yang lokal hingga internasional desain user interface juga mudah dimengerti dan dipahami sehingga pengguna baru tidak terlalu kesulitan sukses vidio']",Ditawarkan Memiliki Memudah
155,35,155_existingbefore_wa_whatsapp_toppp,"['existingbefore', 'wa', 'whatsapp', 'toppp', 'top', 'amal', 'existing', 'diterima', 'innailaihi', 'ibadahnya']","['whatsapp', 'aplikasi ba ik', 'aplikasi top marketop bang']",Existingbefore Wa Whatsapp
156,33,156_josss_jossss_jossssss_jozzz,"['josss', 'jossss', 'jossssss', 'jozzz', 'alias', 'joss', 'jos', 'josssss', 'josjisss', 'gandosss']","['josss', 'josss', 'josss']",Josss Jossss Jossssss
157,28,157_puas_puass_tegang_senang,"['puas', 'puass', 'tegang', 'senang', 'menyesal', 'kami', 'ketinggalan', 'cukup', 'kurang', 'terima']","['puas', 'puas', 'puas']",Puas Puass Tegang
158,53,158_tayangannya_olahraganya_tayangan_sport,"['tayangannya', 'olahraganya', 'tayangan', 'sport', 'lengkap', 'olah', 'raganya', 'kegiatan', 'canel', 'channelnya']","['sangat lengkap tayangan olahraganya', 'sinyal keren kuat dan kegiatan olahraganya cakep', 'mantap tayangannya']",Tayangannya Olahraganya Tayangan
159,27,159_masing_suka_sia_menyukai,"['masing', 'suka', 'sia', 'menyukai', 'angat', 'setujuh', 'semuah', 'cahaya', 'saya', 'setuju']","['saya suka', 'saya angat suka', 'saya suka saya suka']",Masing Suka Sia
160,25,160_baikkk_jooooss_terbaikkkkkkk_bermaknaaa,"['baikkk', 'jooooss', 'terbaikkkkkkk', 'bermaknaaa', 'baikkkkkk', 'baikkkkk', 'keeeeeeren', 'kereeeennnnn', 'kereeennn', 'cciicck']","['baikkk suka', 'baikkk', 'baikkk']",Baikkk Jooooss Terbaikkkkkkk
161,24,161_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
162,44,162_berguna_bermanfaat_rebahan_brmanfaat,"['berguna', 'bermanfaat', 'rebahan', 'brmanfaat', 'dinimati', 'nantikan', 'bag', 'siiiipppp', 'modalnya', 'ulangannya']","['sangat bermanfaat', 'sangat bermanfaat', 'sangat bermanfaat']",Berguna Bermanfaat Rebahan
163,34,163_mantul_betul_aneh_ngirit,"['mantul', 'betul', 'aneh', 'ngirit', 'pokok', 'setting', 'penggemar', 'komen', 'sok', 'bang']","['mantul', 'mantul', 'mantul']",Mantul Betul Aneh
164,36,164_love_perfect_you_my,"['love', 'perfect', 'you', 'my', 'great', 'better', 'beautiful', 'sumpah', 'natgeo', 'husband']","['perfect', 'perfect', 'perfect']",Love Perfect You
165,27,165_its_oke_ok_mantap,"['its', 'oke', 'ok', 'mantap', 'dulunya', 'careety', 'berbanyak', 'okey', 'custom', 'premiumnya']","['ok mantap', 'ok mantap', 'ok mantap']",Its Oke Ok
166,25,166_ufc_1qaaàa_anggra𒈞_fxkgxdỹỏkg7b,"['ufc', '1qaaàa', 'anggra𒈞', 'fxkgxdỹỏkg7b', 'baík', 'alhamdulillàh', '𝘣𝘨𝘶𝘴', '𝗺𝗮𝗻𝘁𝗮𝗽', '𝟢𝟪𝟣𝟥𝟩𝟦𝟢𝟥𝟪𝟦𝟫𝟫', 'dipindah']","['alhamdulillàh sae', 'fxkgxdỹỏkg7b mv', 'lìhat favoritlihat']",Ufc 1Qaaàa Anggra𒈞
167,69,167_ngelag_eror_kadang_sering,"['ngelag', 'eror', 'kadang', 'sering', 'lag', 'buffer', 'hang', 'lost', 'sinyal', 'putus']","['suka ngelag', 'kadang suka ngelag', 'kadang suka ngelag tiba-tiba itu saja sih']",Ngelag Eror Kadang
168,23,168_bangettttttttt_bangetttttttttttttt_bgttttt_akuuuuuuu,"['bangettttttttt', 'bangetttttttttttttt', 'bgttttt', 'akuuuuuuu', 'bangeeeeeeeeeeeet', 'bangeeeeeettttt', 'bangeeeed', 'bangeeeeeeettttttttt', 'abizzzzz', 'waaah']","['seruuuuuuuuuuuuuuuuuuuu bangetttttttttttttt akuuuuuuu sukaaaaaaaaaaaaaaaa', 'suka bangettttttttt', 'suka bangettttttttt']",Bangettttttttt Bangetttttttttttttt Bgttttt
169,25,169_bagis_matap_mamtap_okk,"['bagis', 'matap', 'mamtap', 'okk', 'manatap', 'gais', 'berisa', 'pindeo', 'nantap', 'myusup']","['bagis', 'bagis', 'bagis']",Bagis Matap Mamtap
170,36,170_membantu_menikmati_sangat_pertandingan,"['membantu', 'menikmati', 'sangat', 'pertandingan', 'nati', 'segituhmah', 'senanag', 'suntuk', 'arema', 'wortit']","['bagus sangat membantu', 'bagus sangat membantu', 'bagus sangat membantu']",Membantu Menikmati Sangat
171,50,171_sports_movies_terhadap_publik,"['sports', 'movies', 'terhadap', 'publik', 'mov', 'anggota', 'movie', 'salam', 'para', 'sejatra']","['vidio sports movies', 'vidio sports movies', 'vidio sports movies']",Sports Movies Terhadap
172,34,172_mudah_gunakan_digunakan_diakses,"['mudah', 'gunakan', 'digunakan', 'diakses', 'jangkau', 'butuhkan', 'user', 'penggunaan', 'mudahan', 'dangdut']","['mudah di gunakan', 'sangat mudah untuk digunakan', 'sangat mudah di gunakan']",Mudah Gunakan Digunakan
173,31,173_bangus_membatu_bguss_bguus,"['bangus', 'membatu', 'bguss', 'bguus', 'animex', 'butassik', 'pendo', 'rekomeded', 'mengseru', 'menghibut']","['sangat bangus', 'sangat bangus', 'sangat bangus']",Bangus Membatu Bguss
174,26,174_cut_folder_ratu_adil,"['cut', 'folder', 'ratu', 'adil', 'pertaruhan', 'bags', 'hasil', 'acakan', 'bisi', 'diatas']","['lumayan kalau di download', 'lumayan aplikasi nya bisa dibantu', 'mudah pengoperasian apl nya']",Cut Folder Ratu
175,23,175_good_happy_goodlah_bakalan,"['good', 'happy', 'goodlah', 'bakalan', '43', 'ayo', 'one', 'nontonnya', 'is', 'kalian']","['good', 'good', 'good']",Good Happy Goodlah
176,27,176_sngat_apli_aplikasinya_ramah,"['sngat', 'apli', 'aplikasinya', 'ramah', 'sopan', 'mnghibur', 'kewalahan', 'pln', 'petugasnya', 'listrik']","['aplikasi sngat bagus', 'aplikasi bagus sangat ramah', 'apli sangat bagus']",Sngat Apli Aplikasinya
177,26,177_ftv_gampang_ilahi_akuuuu,"['ftv', 'gampang', 'ilahi', 'akuuuu', 'hongkong', 'asalamualaikum', 'misteri', 'suka', 'duluan', 'lihat']","['akuuuu suka', 'baik suka lihat sctv', 'aku suka aku suka']",Ftv Gampang Ilahi
178,28,178_favorit_fil_dijalan_detik2,"['favorit', 'fil', 'dijalan', 'detik2', 'csc', 'ha', 'ixsyang', 'putarkan', 'kuuu', 'sedang']","['aplikasi bagus', 'aplikasi baik berguna', 'bagus aplikasi favorit']",Favorit Fil Dijalan
179,23,179_amat_abissssss_bagusssssss_bagussssssssss,"['amat', 'abissssss', 'bagusssssss', 'bagussssssssss', 'bagussssss', 'bangtt', 'bagussssssss', 'bagusssssssss', 'ayokkkkkkkkkkkkk', 'bagussdss']","['bagussssssssss banget aplk nya', 'bagus bangatt tidak menyesal akkkk', 'sangat amat amat amat bagussssssss cepat download ya rugii nanti loh hahahaha ayokkkkkkkkkkkkk']",Amat Abissssss Bagusssssss
180,21,180_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
181,20,181_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
182,52,182_bahasa_biar_berbicara_subtitle,"['bahasa', 'biar', 'berbicara', 'subtitle', 'indonesia', 'pengaturan', 'saran', 'inggris', 'kecepatan', 'fitur']","['vidioo tolong dong cepatan up asmara gen saja dari tadi anjr di tungguin tidak up up', 'tolong dong frame ratenya di naikin ke 60fps biar nontonnya enak terima kasih', 'tambahkan fitur dubbing suara translate dari bahasa asing ke bahasa indonesia persis seperti netflix']",Bahasa Biar Berbicara
183,20,183_sangat_bagus__,"['sangat', 'bagus', '', '', '', '', '', '', '', '']","['sangat bagus', 'sangat bagus', 'sangat bagus']",Sangat Bagus 
184,26,184_gooood_no_goodd_godd,"['gooood', 'no', 'goodd', 'godd', 'verry', 'komen', 'komentar', 'godjob', 'descriotion', 'godddd']","['gooood', 'gooood', 'gooood']",Gooood No Goodd
185,20,185_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
186,54,186_lancar_alhamdulillah_lancarkan_berbagi,"['lancar', 'alhamdulillah', 'lancarkan', 'berbagi', 'bonos', 'jaringan', 'jalan', 'ditingkatkan', 'bosku', 'asyiiik']","['lancar', 'aplikasi lancar', 'lancar']",Lancar Alhamdulillah Lancarkan
187,44,187_genz_iklan_gila_anjir,"['genz', 'iklan', 'gila', 'anjir', 'capek', 'lamaaa', 'banyakkk', 'gwa', 'kocak', 'banya']","['iklannya bnyakk banget ganggu banget', 'iklann nya lamaaa banget', 'kebanyakan iklan dan iklan nya juga lamaaa']",Genz Iklan Gila
188,48,188_seru_bts_abal_gampang,"['seru', 'bts', 'abal', 'gampang', 'bangun', 'aespa', 'd7', 'blλɔkpiиk', 'brabayar', 'bulanya']","['seru', 'seru', 'seru']",Seru Bts Abal
189,19,189_𝑑𝑖_𝗌𝖾𝗋𝗎_𝑛𝑦𝑎_𝚔𝚊𝚕𝚊𝚞,"['𝑑𝑖', '𝗌𝖾𝗋𝗎', '𝑛𝑦𝑎', '𝚔𝚊𝚕𝚊𝚞', '𝗅𝖺𝗀𝗂', '𝚗𝚘𝚗𝚝𝚘𝚗', '𝚜𝚞𝚔𝚊', '𝚕𝚊𝚖𝚊', '𝚝𝚊𝚙𝚒', '𝑏𝑎𝑦𝑎𝑟']","['𝑙𝑢𝑚𝑎𝑦𝑎𝑛 𝑏𝑎𝑔𝑢𝑠 𝑎𝑝𝑎 𝑡𝑑𝑘 𝑏𝑖𝑠𝑎 𝑠𝑒𝑚𝑢𝑎 𝑑𝑖 𝑛𝑜𝑛𝑡𝑜𝑛 𝑑𝑖 𝑑𝑎𝑙𝑎𝑚 𝑛𝑦𝑎 𝑘𝑢𝑟𝑎𝑛𝑔', '𝑠𝑒𝑚𝑜𝑔𝑎 𝑉𝑖𝑑𝑒𝑜 𝑔𝑎𝑘 𝑏𝑒𝑟𝑏𝑎𝑦𝑎𝑟 𝑙𝑎𝑔𝑖 𝐾𝑎𝑙𝑎𝑢 𝑔𝑎𝑘 𝑏𝑎𝑦𝑎𝑟 𝑡𝑎𝑝𝑖 𝑖𝑘𝑙𝑎𝑛 𝑔𝑎𝑝𝑎𝑝𝑎 𝑠𝑒𝑚𝑜𝑔𝑎 𝑙𝑒𝑏𝑖ℎ 𝑑𝑖𝑢𝑝𝑔𝑟𝑎𝑑𝑒 𝑙𝑎𝑔𝑖 𝑡𝑒𝑛𝑡𝑎𝑛𝑔 𝑏𝑎𝑦𝑎𝑟 𝑛𝑦𝑎', '𝙰𝚙𝚔 𝚢𝚐 𝚋𝚊𝚐𝚞𝚜 𝚝𝚊𝚙𝚒 𝚔𝚊𝚕𝚊𝚞 𝚕𝚘𝚊𝚍𝚒𝚗𝚐 𝚒𝚝𝚞 𝚝𝚘𝚕𝚘𝚗𝚐 𝚓𝚐𝚗 𝚝𝚎𝚛𝚕𝚊𝚕𝚞 𝚕𝚊𝚖𝚊 𝚜𝚊𝚢𝚊 𝚔𝚊𝚕𝚊𝚞 𝚖𝚊𝚞 𝚗𝚘𝚗𝚝𝚘𝚗 𝚝𝚎𝚛𝚞𝚜 𝚕𝚘𝚊𝚍𝚒𝚗𝚐𝚗𝚢𝚊 𝚕𝚊𝚖𝚊 𝚓𝚊𝚍𝚒 𝚖𝚊𝚕𝚊𝚜 𝚗𝚘𝚗𝚝𝚘𝚗 𝙰𝚙𝚊𝚕𝚊𝚐𝚒 𝚋𝚞𝚔𝚊 𝚊𝚙𝚕𝚒𝚔𝚊𝚜𝚒𝚗𝚢𝚊']",𝑑𝑖 𝗌𝖾𝗋𝗎 𝑛𝑦𝑎
190,64,190_bayar_dikit_harus_bayarr,"['bayar', 'dikit', 'harus', 'bayarr', 'gratis', 'harusnya', 'huhuu', 'bayarrrr', 'pemula', 'sebulan']","['harus bayar', 'menonton agz disuruh bayarrrr', 'apala dikit dikit bayar dikit dikit bayar']",Bayar Dikit Harus
191,28,191_nice_deeech_balikin_dijadikan,"['nice', 'deeech', 'balikin', 'dijadikan', 'engak', 'mantaapp', 'terlewat', 'online', 'daripada', 'free']","['nice', 'nice', 'nice']",Nice Deeech Balikin
192,31,192_oke_overall_chromecast_boboiboy,"['oke', 'overall', 'chromecast', 'boboiboy', 'banget', 'chanel', 'akhir²', 'tembak', 'tesk', 'sekqrang']","['oke banget sih', 'oke banget', 'oke banget']",Oke Overall Chromecast
193,27,193_cinta_tuhan_merayu_kubawa,"['cinta', 'tuhan', 'merayu', 'kubawa', 'hatiku', 'dijdkn', 'kupilih', 'tntng', 'suci', 'takdir']","['mbois ilakes salam satu jiwa', 'bawah dia kembali dengan allah doa aku yang tak pernah meminta apa pun dari dirimu tulus hatiku ku akan menjagamu', 'hooo kubawa sellu kubawa nama mu di dalam hatiku']",Cinta Tuhan Merayu
194,29,194_lanjutkan_baguuuus_berkualitas_komplit,"['lanjutkan', 'baguuuus', 'berkualitas', 'komplit', 'jni', 'acar', 'acaranyaaa', 'nontonmya', 'perfek', 'bgett']","['fitur makin oke mantap lanjutkan', 'bagus bgett dan lengkap', 'mantap dan berkualitas acar acaranyaaa']",Lanjutkan Baguuuus Berkualitas
195,26,195_top_markotop_gandos_pokoknya,"['top', 'markotop', 'gandos', 'pokoknya', 'kesemsem', 'topp', 'mukyai', 'mil', 'techno', 'digitalisasi']","['top banget', 'top banget', 'top banget']",Top Markotop Gandos
196,29,196_nyantai_filem_mengulang_terlewatkan,"['nyantai', 'filem', 'mengulang', 'terlewatkan', 'aktivitas', 'freepremium', 'skema', 'ntuk', 'memposting', 'mainstream']","['aplikasi yang bisa mengulang apisode yang terlewatkan sungguh bagus', 'vidio aktif untuk memposting filem filem yang bagus dan keren saya akanmemberikan bintang lima', 'keren aplikasi streaming mainstream di indonesia yang sangat bagus dengan skema freepremium dan scalabel']",Nyantai Filem Mengulang
197,29,197_okay_lemah_bagus_apkny,"['okay', 'lemah', 'bagus', 'apkny', 'coinnya', 'tan', 'si', 'kokk', 'gmnaa', 'luvvv']","['bagus ok', 'bagus ok', 'bagus ok']",Okay Lemah Bagus
198,37,198_gangguan_sejauh_teratasi_siii,"['gangguan', 'sejauh', 'teratasi', 'siii', 'gambarnya', 'wilayah', 'kekurangan', 'berfungsi', 'maksimal', 'masalah']","['sekarang sudah berfungsi proyeksi nya', 'cepat teratasi masalah jaringan', 'untuk wilayah jawa barat cukup baik']",Gangguan Sejauh Teratasi
